image_path,label,row_index,template,dark_mode,subject,url
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00339.png,1,339,Mobile,False,START A BUSINESS OR FUND YOUR CHILD'S COLLEGE WITH...,http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00340.png,1,340,Outlook,False,Important: Hot Stock Info,http://secure-amazon-login.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00341.png,0,341,Mobile,False,Important: Basic Word Order,https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00342.png,0,342,Gmail,False,"On Fri, 4 Oct 2002, Mark Derricutt wrote:> Anyone ...",https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00343.png,0,343,Gmail,False,Important: Start Date Hourahead,https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00344.png,1,344,Gmail,True,Important: Loan Debt Consolidations,http://acc-verify-19283.ru
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00345.png,0,345,Gmail,False,Important: Australia Completes First,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00346.png,0,346,Gmail,False,I can't seem to build this package. It errors out ...,https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00347.png,0,347,Gmail,True,"Marc -- Since perl itself is a scripting language,...",https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00348.png,0,348,Outlook,False,"On Tue, 2002-10-08 at 04:48, Panu Matilainen wrote...",https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00349.png,0,349,Mobile,False,Important: Schedule Crawler Hourahead,https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00350.png,0,350,Gmail,True,Important: Lectureship Linguistics Lecturer,https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00351.png,1,351,Gmail,False,Important: Nacional Ford Realizando,http://acc-verify-19283.ru
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00352.png,0,352,Outlook,False,Important: Please Post Link,https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00353.png,0,353,Mobile,False,Important: Making Sense Language,https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00354.png,0,354,Gmail,True,Important: Original Message From,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00355.png,0,355,Mobile,False,Important: Prc For Enrique,https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00356.png,0,356,Gmail,False,Important: Seminar The Conservation,https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00357.png,1,357,Mobile,False,Important: Http Www Shackleton,http://acc-verify-19283.ru
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00358.png,0,358,Gmail,False,Important: New Journal Languages,https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00359.png,1,359,Outlook,True,Important: Here Our Opportunity,http://login-secure-98324.xyz
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00360.png,0,360,Outlook,False,Dave Long  writes:> > It also strikes me that it w...,https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00361.png,0,361,Outlook,False,"Once upon a time, Brian wrote :> hey i have a prob...",https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00362.png,0,362,Gmail,False,"> Dunno about the other tools, but SpamAssassin is...",https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00363.png,0,363,Gmail,False,Important: Capital Book Further,https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00364.png,0,364,Gmail,True,"URL: http://www.newsisfree.com/click/-1,8622116,21...",https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00365.png,1,365,Mobile,False,Important: Localized Software All,http://acc-verify-19283.ru
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00366.png,1,366,Gmail,False,Important: Control Departamento Compras,http://login-secure-98324.xyz
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00367.png,0,367,Mobile,True,Important: Sum Sign Singing,https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00368.png,1,368,Gmail,True,Important: Teach And Grow,http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00369.png,0,369,Gmail,False,Important: New Invoice For,https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00370.png,0,370,Mobile,True,Betamax video recorders are finally being phased o...,https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00371.png,1,371,Mobile,True,Important: Invoice Update Wed,http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00372.png,0,372,Mobile,True,Important: Agree With Rob,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00373.png,0,373,Mobile,True,I have been trying to research via SA mirrors and ...,https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00374.png,1,374,Mobile,True,Important: Dirty Neigbhour Tenes,http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00375.png,1,375,Mobile,True,Important: Your Specialist Appointment,http://login-secure-98324.xyz
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00376.png,1,376,Outlook,True,Below is the result of your feedback form.  It was...,http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00377.png,0,377,Mobile,True,Important: Semantics Syntax Modality,https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00378.png,1,378,Outlook,True,Important: Important Notification Regarding,http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00379.png,1,379,Mobile,True,****************************,http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00380.png,0,380,Mobile,True,Important: Ardmore Facilities Follow,https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00381.png,1,381,Mobile,True,More Than $2500 in DEBT?We Can Help You PAY-OFF Yo...,http://acc-verify-19283.ru
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00382.png,1,382,Gmail,False,Important: The Worlds Most,http://secure-amazon-login.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00383.png,1,383,Gmail,False,Important: Toshiba Manufacturer Refurbished,http://secure-amazon-login.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00384.png,0,384,Outlook,False,Important: Comparative Method Linguistics,https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00385.png,0,385,Outlook,False,Important: Important Notification Regarding,https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00386.png,0,386,Gmail,False,Important: Modern Greek Acquisition,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00387.png,1,387,Gmail,True,Sample email content for demonstration purposes. T...,http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00388.png,1,388,Outlook,False,Important: Painfull Appointment Wednesday,http://login-secure-98324.xyz
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00389.png,0,389,Gmail,True,Important: Competitive Analysis Report,https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00390.png,1,390,Mobile,True,Important: Localized Software All,http://acc-verify-19283.ru
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00391.png,1,391,Mobile,False,Important: Important Notification Regarding,http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00392.png,0,392,Mobile,True,Important: Summary And Man,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00393.png,0,393,Mobile,False,Important: Computer Assisted Language,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00394.png,1,394,Mobile,True,"replica handbags , genuine repiica watches - over ...",http://acc-verify-19283.ru
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00395.png,1,395,Mobile,True,Important: Dear Sir Madamre,http://acc-verify-19283.ru
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00396.png,1,396,Outlook,False,Important: Wouldn You Like,http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00397.png,0,397,Mobile,True,Important: Origination Track Interviews,https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00398.png,0,398,Mobile,True,BTW:  I remember messing about with such things lo...,https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00399.png,0,399,Mobile,False,Matthew French wrote:,https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00400.png,1,400,Gmail,False,Big and big,http://login-secure-98324.xyz
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00401.png,1,401,Mobile,False,To be removed please click here or simply respond ...,http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00402.png,1,402,Outlook,False,Important: Shirts Votre Logo,http://secure-amazon-login.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00403.png,0,403,Mobile,False,"""Adam L. Beberg""  writes:> > VCs don't care about ...",https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00404.png,1,404,Mobile,True,re [ 13 ] : dr . dree ricky martin in 1963 lara kr...,http://acc-verify-19283.ru
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00405.png,1,405,Outlook,False,Shopping for a loan,http://acc-verify-19283.ru
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00406.png,0,406,Outlook,False,I find Gnome2 with Red Hat's Limbo to be quite nic...,https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00407.png,1,407,Mobile,True,Important: Brothers Online Goodbye,http://login-secure-98324.xyz
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00408.png,1,408,Gmail,True,Important: Spoke Aloud Knowing,http://acc-verify-19283.ru
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00409.png,0,409,Mobile,True,URL: http://boingboing.net/#85534626,https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00410.png,0,410,Outlook,True,Important: Reporting Council Members,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00411.png,1,411,Outlook,False,Important: Localized Software All,http://acc-verify-19283.ru
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00412.png,0,412,Gmail,True,Important: Chicago Phonetics And,https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00413.png,0,413,Outlook,False,open season results attached are the results of th...,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00414.png,0,414,Gmail,True,"> difficult, but walking was easy, and identity wa...",https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00415.png,0,415,Gmail,True,Important: Reconciling The Spreadsheet,https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00416.png,0,416,Mobile,True,Important: Die Offs Areas,https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00417.png,0,417,Mobile,True,Important: Hpl Meter Decker,https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00418.png,0,418,Mobile,True,Important: California Update Executive,https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00419.png,0,419,Gmail,False,"I need to experiment with ripping out all my ""soph...",https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00420.png,0,420,Gmail,True,re : site license for power world i concur .,https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00421.png,0,421,Outlook,True,"union carbide , 96002201 fax of contract to follow...",https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00422.png,0,422,Mobile,False,"Hello,I have been using 2.4.19 since a couple of d...",https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00423.png,1,423,Mobile,False,Important: You Smoke Noscv,http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00424.png,0,424,Gmail,False,Important: Summary Verb Particles,https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00425.png,1,425,Mobile,False,Important: Good News About,http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00426.png,0,426,Mobile,True,Important: Linguistics And Imperialism,https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00427.png,0,427,Mobile,True,Important: Office Administrator Needed,https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00428.png,1,428,Outlook,False,Important: Premium Replica Watches,http://acc-verify-19283.ru
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00429.png,0,429,Outlook,False,"use Perl Daily Headline Mailer.NET and Perl, Worki...",https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00430.png,1,430,Gmail,False,Important: Important Notification Regarding,http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00431.png,0,431,Gmail,False,Important: Srd Louie Fabian,https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00432.png,0,432,Outlook,False,Important: Language Evolution Context,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00433.png,0,433,Mobile,True,"URL: http://www.newsisfree.com/click/-5,8535470,21...",https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00434.png,0,434,Outlook,True,Important: Chomsky Citations View,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00435.png,1,435,Gmail,True,Important: Important Notification Regarding,http://secure-amazon-login.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00436.png,0,436,Outlook,False,Important: Euralex Keynote Lectures,https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00437.png,0,437,Mobile,False,Important: Semantics The Dynamics,https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00438.png,1,438,Gmail,False,Important: Localized Software All,http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00439.png,1,439,Outlook,True,jeanie whittaker qhc 775 bryce manning - http : / ...,http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00440.png,1,440,Outlook,False,Important: Important Notification Regarding,http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00441.png,0,441,Outlook,True,Important: Reviewer Approval Please,https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00442.png,1,442,Outlook,False,Important: Update Warning January,http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00443.png,0,443,Mobile,True,"Date:        Wed, 28 Aug 2002 09:22:34 -0500",https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00444.png,1,444,Mobile,True,"online pharmacy , v i a g r a and other meds . no ...",http://login-secure-98324.xyz
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00445.png,0,445,Gmail,False,"hpl nom for sept . 19 , 2000 ( see attached file :...",https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00446.png,0,446,Gmail,True,Important: The Three Lying,https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00447.png,0,447,Outlook,True,"On Thu, 8 Aug 2002, kevin lyda wrote:> the more th...",https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00448.png,1,448,Mobile,False,Important: Platinum Shares Report,http://secure-amazon-login.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00449.png,1,449,Gmail,False,Important: Adult Personals Online,http://secure-amazon-login.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00450.png,1,450,Mobile,True,Important: Congratulations Winning Notice,http://acc-verify-19283.ru
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00451.png,1,451,Outlook,False,Important: Best Defense Against,http://login-secure-98324.xyz
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00452.png,1,452,Outlook,True,Â,http://acc-verify-19283.ru
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00453.png,0,453,Outlook,False,Important: Resumes Rick Sally,https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00454.png,1,454,Mobile,False,Important: You Have Depression,http://secure-amazon-login.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00455.png,0,455,Mobile,True,"hpl noms for june 23 , 2000 revision # 1 revision ...",https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00456.png,0,456,Mobile,False,http://www.sfgate.com/cgi-bin/article.cgi?file=/ga...,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00457.png,1,457,Gmail,False,Important: All The Softweere,http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00458.png,1,458,Gmail,False,Important: Ilug Social How,http://acc-verify-19283.ru
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00459.png,0,459,Outlook,False,Important: Start Date Hourahead,https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00460.png,0,460,Gmail,False,Important: Keystone Shut Down,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00461.png,0,461,Gmail,False,As I understand it - the central database keeps a ...,https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00462.png,1,462,Mobile,True,Important: Utf Keep More,http://login-secure-98324.xyz
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00463.png,1,463,Outlook,True,Important: Our Pro Forma,http://secure-amazon-login.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00464.png,1,464,Outlook,False,Important: All Night Bodytable,http://login-secure-98324.xyz
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00465.png,0,465,Gmail,False,">>>>> ""CW"" == Carlo Wood  writes:CW> to manually d...",https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00466.png,0,466,Outlook,False,___           ___           ___,https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00467.png,1,467,Mobile,False,Important: Projectors Sony Toshiba,http://secure-amazon-login.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00468.png,0,468,Mobile,False,Important: Analyst Associate Program,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00469.png,0,469,Gmail,True,"URL: http://www.newsisfree.com/click/-5,8081289,14...",https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00470.png,0,470,Gmail,False,corrected file red rock npv please discard earlier...,https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00471.png,1,471,Outlook,True,"DEAR FRIEND,I AM MRS.  SESE-SEKO WIDOW OF LATE PRE...",http://secure-amazon-login.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00472.png,0,472,Gmail,False,Important: Did You Get,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00473.png,0,473,Mobile,True,Important: Enpower Caps Files,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00474.png,0,474,Mobile,False,"On Wed, 4 Sep 2002, Gordon Mohr wrote:--]Hmm. Seem...",https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00475.png,0,475,Gmail,False,URL: http://boingboing.net/#85512062,https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00476.png,0,476,Gmail,True,"Matthias,On Mon, Sep 30, 2002 at 09:28:26AM +0200,...",https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00477.png,0,477,Outlook,False,"> >  sh -c 'for f in ""`folders -recurse -fast`"" ; ...",https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00478.png,0,478,Outlook,False,"URL: http://www.newsisfree.com/click/-4,8494551,15...",https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00479.png,0,479,Mobile,True,the plans for this?  Will it be built into the cli...,https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00480.png,0,480,Gmail,False,"On 10 Aug 2002, Gary Lawrence Murphy wrote:> My un...",https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00481.png,0,481,Outlook,True,"--- In forteana@y..., Rachel Carthy  wrote:",https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00482.png,1,482,Outlook,False,Latest news and information,http://acc-verify-19283.ru
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00483.png,1,483,Mobile,False,Important: Your Bank Account,http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00484.png,0,484,Mobile,False,Tim Chapman writes:> http://news.bbc.co.uk/1/hi/wo...,https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00485.png,0,485,Gmail,False,Important: Julius Ling Ohio,https://www.wikipedia.org
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00486.png,0,486,Outlook,True,Important: Possessives Been Away,https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00487.png,0,487,Mobile,True,Important: Pastoria Kern Calpine,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00488.png,1,488,Outlook,False,Important: Best Online Medicine,http://secure-amazon-login.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00489.png,0,489,Gmail,True,Important: Important Notification Regarding,https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00490.png,0,490,Outlook,False,Important: Tso The Following,https://www.microsoft.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00491.png,0,491,Gmail,False,Gordon Rutter,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00492.png,0,492,Gmail,False,URL: http://boingboing.net/#85531633,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00493.png,1,493,Gmail,False,Important: Does Your Business,http://login-secure-98324.xyz
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00494.png,1,494,Mobile,False,Important: Greatly Improve Your,http://secure-amazon-login.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00495.png,0,495,Outlook,True,Important: Gpg Windows Outlook,https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00496.png,0,496,Gmail,False,Important: Question From Ask,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00497.png,0,497,Gmail,True,Important: Hiring Practices For,https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00498.png,0,498,Gmail,True,Important: Koch Three Rivers,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00499.png,0,499,Outlook,True,"> ""Around the world, there is a growing sense that...",https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00500.png,1,500,Outlook,True,Unsubscribe:Please send a blank mail to:unsub-5644...,http://acc-verify-19283.ru
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00501.png,0,501,Gmail,True,ios posting please post .,https://www.google.com
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00502.png,0,502,Mobile,False,Important: Glow Call For,https://www.amazon.in
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00503.png,1,503,Outlook,False,Important: Reminder Humored Activates,http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00504.png,1,504,Outlook,False,Important: Logo Your Business,http://acc-verify-19283.ru
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00505.png,1,505,Outlook,False,Important: Cheap Meds Fraction,http://paypal-verify-account.net
C:\Users\cs001\Downloads\Compressed\Phishing_Email.csv_2\email_images\email_00506.png,1,506,Outlook,True,BARRISTER ADEWALE COKER CHAMBERS,http://secure-amazon-login.com
